player_last_name,player_first_name,Team,Pos.,Completions,Targets,Comp %,TDs,Season,Week
Williams, Terrance,DAL,WR,0,1,0.00,0,2017,7
Brate, Cameron,TB,TE,0,1,0.00,0,2017,7
Thomas, Michael,NO,WR,0,1,0.00,0,2017,7
Doctson, Josh,WAS,WR,0,1,0.00,0,2017,7
Peterson, Adrian,ARI,RB,0,1,0.00,0,2017,7
Smith, Rod,DAL,RB,0,1,0.00,0,2017,7
Nelson, Jordy,GB,WR,0,1,0.00,0,2017,7
Walford, Clive,OAK,TE,0,1,0.00,0,2017,7
Roberts, Andre,ATL,WR,0,1,0.00,0,2017,7
Gurley, Todd,LAR,RB,0,1,0.00,0,2017,7
Njoku, David,CLE,TE,0,1,0.00,0,2017,7
Patterson, Cordarrelle,OAK,WR,0,1,0.00,0,2017,7
Funchess, Devin,CAR,WR,0,1,0.00,0,2017,7
Richardson, Paul,SEA,WR,0,1,0.00,0,2017,7
Dickson, Ed,CAR,TE,0,1,0.00,0,2017,7
OShaughnessy, James,JAX,TE,0,1,0.00,0,2017,7
Hogan, Chris,NE,WR,0,1,0.00,0,2017,7
Watkins, Sammy,LAR,WR,0,1,0.00,0,2017,7
Hunt, Akeem,KC,RB,0,1,0.00,0,2017,7
Uzomah, C.J.,CIN,TE,0,1,0.00,0,2017,7
Taylor, Taywan,TEN,WR,0,1,0.00,0,2017,7
McDonald, Vance,PIT,TE,0,1,0.00,0,2017,7
Richardson, Paul,SEA,WR,4,4,100.00,3,2017,8
Graham, Jimmy,SEA,TE,3,4,75.00,2,2017,8
Thielen, Adam,MIN,WR,1,4,25.00,1,2017,8
Jones, Marvin,DET,WR,0,4,0.00,0,2017,8
McCoy, LeSean,BUF,RB,3,3,100.00,0,2017,8
Ingram, Mark,NO,RB,3,3,100.00,0,2017,8
Brown, Antonio,PIT,WR,2,3,66.67,1,2017,8
Green, A.J.,CIN,WR,1,3,33.33,1,2017,8
Holmes, Andre,BUF,WR,2,2,100.00,1,2017,8
Rudolph, Kyle,MIN,TE,2,2,100.00,1,2017,8
Cooks, Brandin,NE,WR,1,2,50.00,0,2017,8
Hooper, Austin,ATL,TE,1,2,50.00,1,2017,8
Baldwin, Doug,SEA,WR,1,2,50.00,0,2017,8
Watson, Benjamin,BAL,TE,1,2,50.00,1,2017,8
Fowler, Bennie,DEN,WR,1,2,50.00,0,2017,8
Witten, Jason,DAL,TE,0,2,0.00,0,2017,8
Fells, Darren,DET,TE,0,2,0.00,0,2017,8
Jones, Julio,ATL,WR,0,2,0.00,0,2017,8
Freeman, Devonta,ATL,RB,0,2,0.00,0,2017,8
Njoku, David,CLE,TE,0,2,0.00,0,2017,8
Bryant, Dez,DAL,WR,0,2,0.00,0,2017,8
Ebron, Eric,DET,TE,0,2,0.00,0,2017,8
Washington, DeAndre,OAK,RB,1,1,100.00,1,2017,8
Fuller, Will,HOU,WR,1,1,100.00,1,2017,8
Sims, Dion,CHI,TE,1,1,100.00,0,2017,8
Miller, Lamar,HOU,RB,1,1,100.00,1,2017,8
Doctson, Josh,WAS,WR,1,1,100.00,1,2017,8
Ertz, Zach,PHI,TE,1,1,100.00,1,2017,8
Hill, Josh,NO,TE,1,1,100.00,0,2017,8
Gronkowski, Rob,NE,TE,1,1,100.00,1,2017,8
Sanu, Mohamed,ATL,WR,1,1,100.00,1,2017,8
Tomlinson, Eric,NYJ,TE,1,1,100.00,1,2017,8
Doyle, Jack,IND,TE,1,1,100.00,1,2017,8
Hogan, Chris,NE,WR,1,1,100.00,0,2017,8
Hikutini, Cole,SF,TE,1,1,100.00,0,2017,8
Grant, Ryan,WAS,WR,1,1,100.00,0,2017,8
Tate, Golden,DET,WR,1,1,100.00,0,2017,8
Dickson, Ed,CAR,TE,1,1,100.00,0,2017,8
Hunt, Kareem,KC,RB,1,1,100.00,0,2017,8
Riddick, Theo,DET,RB,1,1,100.00,0,2017,8
Gore, Frank,IND,RB,1,1,100.00,0,2017,8
Hyde, Carlos,SF,RB,0,1,0.00,0,2017,8
Kittle, George,SF,TE,0,1,0.00,0,2017,8
Amendola, Danny,NE,WR,0,1,0.00,0,2017,8
Breida, Matt,SF,RB,0,1,0.00,0,2017,8
Howard, Jordan,CHI,RB,0,1,0.00,0,2017,8
McKissic, J.D.,SEA,RB,0,1,0.00,0,2017,8
Wilson, Albert,KC,WR,0,1,0.00,0,2017,8
Crabtree, Michael,OAK,WR,0,1,0.00,0,2017,8
Hill, Tyreek,KC,WR,0,1,0.00,0,2017,8
Rogers, Eli,PIT,WR,0,1,0.00,0,2017,8
Rawls, Thomas,SEA,RB,0,1,0.00,0,2017,8
Malone, Josh,CIN,WR,0,1,0.00,0,2017,8
Aiken, Kamar,IND,WR,0,1,0.00,0,2017,8
Janovich, Andy,DEN,FB,0,1,0.00,0,2017,8
Shaheen, Adam,CHI,TE,0,1,0.00,0,2017,8
Louis, Ricardo,CLE,WR,0,1,0.00,0,2017,8
Kelce, Travis,KC,TE,0,1,0.00,0,2017,8
OLeary, Nick,BUF,TE,0,1,0.00,0,2017,8
Ellington, Bruce,HOU,WR,0,1,0.00,0,2017,8
White, James,NE,RB,0,1,0.00,0,2017,8
Bernard, Gio,CIN,RB,0,1,0.00,0,2017,8
Mack, Marlon,IND,RB,0,1,0.00,0,2017,8
Jones, T.J.,DET,WR,0,1,0.00,0,2017,8
DeValve, Seth,CLE,TE,0,1,0.00,0,2017,8
Thomas, Demaryius,DEN,WR,3,3,100.00,1,2017,9
McCaffrey, Christian,CAR,RB,2,3,66.67,0,2017,9
Lee, Marqise,JAX,WR,2,3,66.67,1,2017,9
Hopkins, DeAndre,HOU,WR,1,3,33.33,0,2017,9
Decker, Eric,TEN,WR,2,2,100.00,1,2017,9
Allen, Javorius,BAL,RB,2,2,100.00,1,2017,9
Kelce, Travis,KC,TE,2,2,100.00,1,2017,9
Beasley, Cole,DAL,WR,2,2,100.00,2,2017,9
Kupp, Cooper,LAR,WR,1,2,50.00,0,2017,9
Jones, Marvin,DET,WR,1,2,50.00,1,2017,9
Wallace, Mike,BAL,WR,1,2,50.00,1,2017,9
Ivory, Chris,JAX,RB,1,2,50.00,0,2017,9
Butler, Brice,DAL,WR,1,2,50.00,0,2017,9
Pryor, Terrelle,WAS,QB,1,2,50.00,0,2017,9
Mihalik, Brian,DET,OT,1,1,100.00,0,2017,9
Brown, Jaron,ARI,WR,1,1,100.00,1,2017,9
Sanu, Mohamed,ATL,WR,1,1,100.00,1,2017,9
Engram, Evan,NYG,TE,1,1,100.00,1,2017,9
Woods, Robert,LAR,WR,1,1,100.00,1,2017,9
Maclin, Jeremy,BAL,WR,1,1,100.00,0,2017,9
Higbee, Tyler,LAR,TE,1,1,100.00,1,2017,9
Jeffery, Alshon,PHI,WR,1,1,100.00,1,2017,9
Adams, Davante,GB,WR,1,1,100.00,0,2017,9
Washington, DeAndre,OAK,RB,1,1,100.00,0,2017,9
Fasano, Anthony,MIA,TE,1,1,100.00,0,2017,9
Shepard, Sterling,NYG,WR,1,1,100.00,0,2017,9
Landry, Jarvis,MIA,WR,1,1,100.00,1,2017,9
Watson, Benjamin,BAL,TE,1,1,100.00,0,2017,9
Jones, T.J.,DET,WR,1,1,100.00,0,2017,9
Gresham, Jermaine,ARI,TE,1,1,100.00,1,2017,9
Davis, Vernon,WAS,TE,1,1,100.00,0,2017,9
Coleman, Tevin,ATL,RB,1,1,100.00,1,2017,9
Everett, Gerald,LAR,TE,1,1,100.00,0,2017,9
Henry, Derrick,TEN,RB,1,1,100.00,0,2017,9
Seferian-Jenkins, Austin,NYJ,TE,1,1,100.00,1,2017,9
Goodwin, Marquise,SF,WR,1,1,100.00,0,2017,9
Stills, Kenny,MIA,WR,1,1,100.00,0,2017,9
Matthews, Jordan,BUF,WR,1,1,100.00,1,2017,9
Thompson, Chris,WAS,RB,1,1,100.00,0,2017,9
Willson, Luke,SEA,TE,1,1,100.00,1,2017,9
Agholor, Nelson,PHI,WR,1,1,100.00,0,2017,9
Williams, Damien,MIA,RB,1,1,100.00,1,2017,9
Breida, Matt,SF,RB,1,1,100.00,0,2017,9
King, Tavarres,NYG,WR,1,1,100.00,1,2017,9
Jones, Zay,BUF,WR,1,1,100.00,1,2017,9
Mixon, Joe,CIN,RB,1,1,100.00,0,2017,9
Thomas, Julius,MIA,TE,1,1,100.00,1,2017,9
Darboh, Amara,SEA,WR,1,1,100.00,0,2017,9
Matthews, Rishard,TEN,WR,1,1,100.00,1,2017,9
Clement, Corey,PHI,RB,1,1,100.00,1,2017,9
Hunt, Kareem,KC,RB,0,1,0.00,0,2017,9
Shepard, Russell,CAR,WR,0,1,0.00,0,2017,9
Freeman, Devonta,ATL,RB,0,1,0.00,0,2017,9
McCoy, LeSean,BUF,RB,0,1,0.00,0,2017,9
Niklas, Troy,ARI,TE,0,1,0.00,0,2017,9
Rainey, Bobby,BAL,RB,0,1,0.00,0,2017,9
Fitzgerald, Larry,ARI,WR,0,1,0.00,0,2017,9
Aiken, Kamar,IND,WR,0,1,0.00,0,2017,9
Lewis, Marcedes,JAX,TE,0,1,0.00,0,2017,9
Burton, Trey,PHI,TE,0,1,0.00,0,2017,9
Tomlinson, Eric,NYJ,TE,0,1,0.00,0,2017,9
Ellington, Bruce,HOU,WR,0,1,0.00,0,2017,9
Smith, Jonnu,TEN,TE,0,1,0.00,0,2017,9
Davis, Corey,TEN,WR,0,1,0.00,0,2017,9
Hilton, T.Y.,IND,WR,0,1,0.00,0,2017,9
Cole, Keelan,JAX,WR,0,1,0.00,0,2017,9
Sanders, Emmanuel,DEN,WR,0,1,0.00,0,2017,9
Allison, Geronimo,GB,WR,0,1,0.00,0,2017,9
Anderson, Stephen,HOU,TE,0,1,0.00,0,2017,9
Graham, Jimmy,SEA,TE,3,4,75.00,2,2017,10
Gresham, Jermaine,ARI,TE,2,3,66.67,1,2017,10
Adams, Davante,GB,WR,2,3,66.67,1,2017,10
Ellington, Bruce,HOU,WR,1,3,33.33,0,2017,10
Gronkowski, Rob,NE,TE,1,3,33.33,0,2017,10
Davis, Vernon,WAS,TE,1,3,33.33,0,2017,10
Smith, Rod,DAL,RB,1,3,33.33,0,2017,10
Crowder, Jamison,WAS,WR,0,3,0.00,0,2017,10
Lockett, Tyler,SEA,WR,2,2,100.00,0,2017,10
Amendola, Danny,NE,WR,2,2,100.00,0,2017,10
Smith-Schuster, JuJu,PIT,WR,2,2,100.00,1,2017,10
Kamara, Alvin,NO,RB,2,2,100.00,0,2017,10
Woods, Robert,LAR,WR,2,2,100.00,1,2017,10
Hooper, Austin,ATL,TE,2,2,100.00,1,2017,10
Landry, Jarvis,MIA,WR,1,2,50.00,1,2017,10
Sims, Charles,TB,RB,1,2,50.00,1,2017,10
Gabriel, Taylor,ATL,WR,1,2,50.00,0,2017,10
Burkhead, Rex,NE,RB,1,2,50.00,1,2017,10
Brown, Jaron,ARI,WR,1,2,50.00,0,2017,10
Diggs, Stefon,MIN,WR,1,2,50.00,1,2017,10
Walker, Delanie,TEN,TE,1,2,50.00,0,2017,10
Lewis, Roger,NYG,WR,1,2,50.00,1,2017,10
Funchess, Devin,CAR,WR,1,2,50.00,0,2017,10
Thomas, Julius,MIA,TE,1,2,50.00,1,2017,10
Thielen, Adam,MIN,WR,1,2,50.00,1,2017,10
Allen, Dwayne,NE,TE,1,2,50.00,1,2017,10
Jones, Julio,ATL,WR,1,2,50.00,0,2017,10
Benjamin, Kelvin,BUF,WR,0,2,0.00,0,2017,10
Thompson, Chris,WAS,RB,0,2,0.00,0,2017,10
Njoku, David,CLE,TE,0,2,0.00,0,2017,10
Rudolph, Kyle,MIN,TE,1,1,100.00,0,2017,10
Drake, Kenyan,MIA,RB,1,1,100.00,0,2017,10
White, James,NE,RB,1,1,100.00,1,2017,10
Engram, Evan,NYG,TE,1,1,100.00,1,2017,10
Morgan, David,MIN,TE,1,1,100.00,1,2017,10
Watkins, Sammy,LAR,WR,1,1,100.00,1,2017,10
Yeldon, T.J.,JAX,RB,1,1,100.00,0,2017,10
McCaffrey, Christian,CAR,RB,1,1,100.00,1,2017,10
OLeary, Nick,BUF,TE,1,1,100.00,1,2017,10
Samuel, Curtis,CAR,WR,1,1,100.00,0,2017,10
Parker, DeVante,MIA,WR,1,1,100.00,0,2017,10
Lee, Marqise,JAX,WR,1,1,100.00,1,2017,10
Davis, Corey,TEN,WR,1,1,100.00,1,2017,10
Dickson, Ed,CAR,TE,1,1,100.00,1,2017,10
Lewis, Marcedes,JAX,TE,1,1,100.00,0,2017,10
Thomas, Demaryius,DEN,WR,1,1,100.00,1,2017,10
Hardy, Justin,ATL,WR,1,1,100.00,1,2017,10
Riddick, Theo,DET,RB,1,1,100.00,1,2017,10
Hill, Josh,NO,TE,1,1,100.00,0,2017,10
Abdullah, Ameer,DET,RB,1,1,100.00,0,2017,10
Wright, Jarius,MIN,WR,1,1,100.00,1,2017,10
Murray, DeMarco,TEN,RB,1,1,100.00,1,2017,10
McDonald, Vance,PIT,TE,1,1,100.00,1,2017,10
Sanders, Emmanuel,DEN,WR,0,1,0.00,0,2017,10
Hopkins, DeAndre,HOU,WR,0,1,0.00,0,2017,10
Doctson, Josh,WAS,WR,0,1,0.00,0,2017,10
Anderson, Stephen,HOU,TE,0,1,0.00,0,2017,10
Coleman, Brandon,NO,WR,0,1,0.00,0,2017,10
Decker, Eric,TEN,WR,0,1,0.00,0,2017,10
King, Tavarres,NYG,WR,0,1,0.00,0,2017,10
Richardson, Paul,SEA,WR,0,1,0.00,0,2017,10
Bersin, Brenton,CAR,WR,0,1,0.00,0,2017,10
Seferian-Jenkins, Austin,NYJ,TE,0,1,0.00,0,2017,10
Everett, Gerald,LAR,TE,0,1,0.00,0,2017,10
Brown, John,ARI,WR,0,1,0.00,0,2017,10
Cooks, Brandin,NE,WR,0,1,0.00,0,2017,10
Charles, Jamaal,DEN,RB,0,1,0.00,0,2017,10
Hoomanawanui, Michael,NO,TE,0,1,0.00,0,2017,10
Gurley, Todd,LAR,RB,0,1,0.00,0,2017,10
Bell, LeVeon,PIT,RB,0,1,0.00,0,2017,10
Smith, Jonnu,TEN,TE,0,1,0.00,0,2017,10
James, Jesse,PIT,TE,0,1,0.00,0,2017,10
Brown, Antonio,PIT,WR,0,1,0.00,0,2017,10
Graham, Jimmy,SEA,TE,4,6,66.67,1,2017,11
Brown, Antonio,PIT,WR,3,4,75.00,2,2017,11
Landry, Jarvis,MIA,WR,2,4,50.00,1,2017,11
Bell, LeVeon,PIT,RB,2,4,50.00,0,2017,11
Bryant, Dez,DAL,WR,2,3,66.67,0,2017,11
Smith-Schuster, JuJu,PIT,WR,2,3,66.67,0,2017,11
Parker, DeVante,MIA,WR,1,3,33.33,0,2017,11
Clay, Charles,BUF,TE,1,3,33.33,1,2017,11
Amendola, Danny,NE,WR,2,2,100.00,1,2017,11
Rudolph, Kyle,MIN,TE,2,2,100.00,0,2017,11
Lewis, Dion,NE,RB,2,2,100.00,1,2017,11
Hunt, Kareem,KC,RB,2,2,100.00,0,2017,11
Woodhead, Danny,BAL,RB,2,2,100.00,0,2017,11
James, Jesse,PIT,TE,1,2,50.00,1,2017,11
Thielen, Adam,MIN,WR,1,2,50.00,0,2017,11
Agholor, Nelson,PHI,WR,1,2,50.00,1,2017,11
Jeffery, Alshon,PHI,WR,1,2,50.00,1,2017,11
Crabtree, Michael,OAK,WR,1,2,50.00,0,2017,11
Tate, Brandon,BUF,WR,1,2,50.00,0,2017,11
Kamara, Alvin,NO,RB,1,2,50.00,1,2017,11
Walker, Delanie,TEN,TE,1,2,50.00,0,2017,11
Cooks, Brandin,NE,WR,1,2,50.00,0,2017,11
Doctson, Josh,WAS,WR,0,2,0.00,0,2017,11
Williams, Mike,LAC,WR,0,2,0.00,0,2017,11
Gates, Antonio,LAC,TE,0,2,0.00,0,2017,11
Kelce, Travis,KC,TE,0,2,0.00,0,2017,11
Henry, Hunter,LAC,TE,0,2,0.00,0,2017,11
Hill, Josh,NO,TE,1,1,100.00,1,2017,11
Fasano, Anthony,MIA,TE,1,1,100.00,1,2017,11
Thomas, Demaryius,DEN,WR,1,1,100.00,1,2017,11
Miller, Lamar,HOU,RB,1,1,100.00,1,2017,11
Allen, Keenan,LAC,WR,1,1,100.00,1,2017,11
Williams, Maxx,BAL,TE,1,1,100.00,0,2017,11
Abdullah, Ameer,DET,RB,1,1,100.00,1,2017,11
Gronkowski, Rob,NE,TE,1,1,100.00,0,2017,11
Roberts, Seth,OAK,WR,1,1,100.00,0,2017,11
Seals-Jones, Ricky,ARI,TE,1,1,100.00,1,2017,11
Kroft, Tyler,CIN,TE,1,1,100.00,1,2017,11
Sanu, Mohamed,ATL,WR,1,1,100.00,1,2017,11
Smith, Torrey,PHI,WR,1,1,100.00,1,2017,11
Wright, Kendall,CHI,WR,1,1,100.00,0,2017,11
Sprinkle, Jeremy,WAS,TE,1,1,100.00,1,2017,11
Lockett, Tyler,SEA,WR,1,1,100.00,0,2017,11
Thompson, Chris,WAS,RB,1,1,100.00,1,2017,11
Willson, Luke,SEA,TE,1,1,100.00,0,2017,11
Cooper, Amari,OAK,WR,1,1,100.00,1,2017,11
Ebron, Eric,DET,TE,1,1,100.00,0,2017,11
Cadet, Travaris,BUF,RB,1,1,100.00,0,2017,11
McCoy, LeSean,BUF,RB,1,1,100.00,1,2017,11
Lewis, Marcedes,JAX,TE,1,1,100.00,1,2017,11
Thomas, Julius,MIA,TE,1,1,100.00,0,2017,11
Hardy, Justin,ATL,WR,1,1,100.00,0,2017,11
Riddick, Theo,DET,RB,1,1,100.00,0,2017,11
Jackson, DeSean,TB,WR,1,1,100.00,1,2017,11
Shaheen, Adam,CHI,TE,1,1,100.00,1,2017,11
Green, A.J.,CIN,WR,1,1,100.00,1,2017,11
McKinnon, Jerick,MIN,RB,1,1,100.00,0,2017,11
Ginn, Ted,NO,WR,1,1,100.00,0,2017,11
West, Charcandrick,KC,RB,1,1,100.00,0,2017,11
Fitzgerald, Larry,ARI,WR,1,1,100.00,1,2017,11
Howard, O.J.,TB,TE,1,1,100.00,1,2017,11
Kupp, Cooper,LAR,WR,1,1,100.00,0,2017,11
Murray, Latavius,MIN,RB,1,1,100.00,0,2017,11
Lewis, Roger,NYG,WR,0,1,0.00,0,2017,11
Hanna, James,DAL,TE,0,1,0.00,0,2017,11
Ertz, Zach,PHI,TE,0,1,0.00,0,2017,11
Burkhead, Rex,NE,RB,0,1,0.00,0,2017,11
Baldwin, Doug,SEA,WR,0,1,0.00,0,2017,11
Richardson, Paul,SEA,WR,0,1,0.00,0,2017,11
Sims, Charles,TB,RB,0,1,0.00,0,2017,11
Darkwa, Orleans,NYG,RB,0,1,0.00,0,2017,11
Williams, Jamaal,GB,RB,0,1,0.00,0,2017,11
Cunningham, Benny,CHI,RB,0,1,0.00,0,2017,11
Evans, Mike,TB,WR,0,1,0.00,0,2017,11
Hall, Marvin,ATL,WR,0,1,0.00,0,2017,11
Bryant, Martavis,PIT,WR,0,1,0.00,0,2017,11
King, Tavarres,NYG,WR,0,1,0.00,0,2017,11
Woods, Robert,LAR,WR,0,1,0.00,0,2017,11
Jones, Zay,BUF,WR,0,1,0.00,0,2017,11
Reynolds, Josh,LAR,WR,0,1,0.00,0,2017,11
Harris, Demetrius,KC,TE,0,1,0.00,0,2017,11
Hopkins, DeAndre,HOU,WR,0,1,0.00,0,2017,11
Cooper, Pharoh,LAR,WR,0,1,0.00,0,2017,11
Nelson, Jordy,GB,WR,0,1,0.00,0,2017,11
Jones, Julio,ATL,WR,0,1,0.00,0,2017,11
Treadwell, Laquon,MIN,WR,0,1,0.00,0,2017,11
Davis, Vernon,WAS,TE,0,1,0.00,0,2017,11
Ellington, Bruce,HOU,WR,2,3,66.67,0,2017,12
Jackson, DeSean,TB,WR,2,3,66.67,0,2017,12
Kearse, Jermaine,NYJ,WR,2,3,66.67,1,2017,12
Bryant, Martavis,PIT,WR,1,3,33.33,1,2017,12
Reynolds, Josh,LAR,WR,1,3,33.33,1,2017,12
Evans, Mike,TB,WR,0,3,0.00,0,2017,12
Seferian-Jenkins, Austin,NYJ,TE,0,3,0.00,1,2017,12
Cook, Jared,OAK,TE,0,3,0.00,1,2017,12
Gronkowski, Rob,NE,TE,2,2,100.00,2,2017,12
Bell, LeVeon,PIT,RB,2,2,100.00,0,2017,12
Brown, Antonio,PIT,WR,2,2,100.00,1,2017,12
Ekeler, Austin,LAC,RB,2,2,100.00,0,2017,12
Crowder, Jamison,WAS,WR,2,2,100.00,1,2017,12
Adams, Davante,GB,WR,1,2,50.00,0,2017,12
Kroft, Tyler,CIN,TE,1,2,50.00,1,2017,12
Jones, Marvin,DET,WR,1,2,50.00,1,2017,12
Abdullah, Ameer,DET,RB,1,2,50.00,0,2017,12
Allen, Keenan,LAC,WR,1,2,50.00,0,2017,12
Watkins, Sammy,LAR,WR,1,2,50.00,1,2017,12
Jeffery, Alshon,PHI,WR,1,2,50.00,1,2017,12
Fells, Darren,DET,TE,0,2,0.00,1,2017,12
Higgins, Rashard,CLE,WR,0,2,0.00,0,2017,12
Thomas, Michael,NO,WR,1,1,100.00,0,2017,12
Ingram, Mark,NO,RB,1,1,100.00,1,2017,12
Landry, Jarvis,MIA,WR,1,1,100.00,0,2017,12
Rogers, Eli,PIT,WR,1,1,100.00,0,2017,12
Thomas, Demaryius,DEN,WR,1,1,100.00,0,2017,12
Nelson, Jordy,GB,WR,1,1,100.00,0,2017,12
Sims, Charles,TB,RB,1,1,100.00,0,2017,12
Grimble, Xavier,PIT,TE,1,1,100.00,1,2017,12
Thomas, Lawrence,NYJ,DE,1,1,100.00,0,2017,12
Burkhead, Rex,NE,RB,1,1,100.00,1,2017,12
Peterson, Adrian,ARI,RB,1,1,100.00,0,2017,12
Rudolph, Kyle,MIN,TE,1,1,100.00,1,2017,12
Ertz, Zach,PHI,TE,1,1,100.00,1,2017,12
Cobb, Randall,GB,WR,1,1,100.00,0,2017,12
Kamara, Alvin,NO,RB,1,1,100.00,1,2017,12
Diggs, Stefon,MIN,WR,1,1,100.00,0,2017,12
Drake, Kenyan,MIA,RB,1,1,100.00,1,2017,12
Lewis, Roger,NYG,WR,1,1,100.00,0,2017,12
Boyd, Tyler,CIN,WR,1,1,100.00,1,2017,12
Blue, Alfred,HOU,RB,1,1,100.00,0,2017,12
Johnson, Duke,CLE,RB,1,1,100.00,0,2017,12
Stills, Kenny,MIA,WR,1,1,100.00,0,2017,12
Snead, Willie,NO,WR,1,1,100.00,0,2017,12
Boyle, Nick,BAL,TE,1,1,100.00,0,2017,12
Rogers, Chester,IND,WR,1,1,100.00,0,2017,12
Richard, Jalen,OAK,RB,1,1,100.00,1,2017,12
Murphy, Louis,SF,WR,1,1,100.00,1,2017,12
Cooper, Amari,OAK,WR,1,1,100.00,1,2017,12
Agholor, Nelson,PHI,WR,1,1,100.00,1,2017,12
Humphries, Adam,TB,WR,1,1,100.00,0,2017,12
Wilson, Albert,KC,WR,1,1,100.00,1,2017,12
James, Jesse,PIT,TE,1,1,100.00,0,2017,12
Lacy, Eddie,SEA,RB,1,1,100.00,0,2017,12
Coleman, Corey,CLE,WR,1,1,100.00,0,2017,12
Graham, Jimmy,SEA,TE,1,1,100.00,1,2017,12
Jones, Zay,BUF,WR,1,1,100.00,1,2017,12
Vannett, Nick,SEA,TE,1,1,100.00,1,2017,12
Howard, O.J.,TB,TE,1,1,100.00,0,2017,12
Booker, Devontae,DEN,RB,1,1,100.00,1,2017,12
Everett, Gerald,LAR,TE,1,1,100.00,0,2017,12
Doctson, Josh,WAS,WR,1,1,100.00,1,2017,12
Allen, Javorius,BAL,RB,1,1,100.00,0,2017,12
Henry, Hunter,LAC,TE,1,1,100.00,1,2017,12
Walker, Delanie,TEN,TE,1,1,100.00,1,2017,12
Cooks, Brandin,NE,WR,1,1,100.00,1,2017,12
Robinson, Aldrick,SF,WR,1,1,100.00,0,2017,12
Kupp, Cooper,LAR,WR,0,1,0.00,0,2017,12
Forte, Matt,NYJ,RB,0,1,0.00,0,2017,12
Miller, Lamar,HOU,RB,0,1,0.00,0,2017,12
Doyle, Jack,IND,TE,0,1,0.00,0,2017,12
Gates, Antonio,LAC,TE,0,1,0.00,0,2017,12
Vereen, Shane,NYG,RB,0,1,0.00,0,2017,12
Brate, Cameron,TB,TE,0,1,0.00,0,2017,12
Murray, Latavius,MIN,RB,0,1,0.00,0,2017,12
Baldwin, Doug,SEA,WR,0,1,0.00,0,2017,12
Godwin, Chris,TB,WR,0,1,0.00,0,2017,12
Barner, Kenjon,PHI,RB,0,1,0.00,0,2017,12
Hunter, Justin,PIT,WR,0,1,0.00,0,2017,12
Golladay, Kenny,DET,WR,0,1,0.00,0,2017,12
Wallace, Mike,BAL,WR,0,1,0.00,0,2017,12
Grant, Ryan,WAS,WR,0,1,0.00,0,2017,12
Green, A.J.,CIN,WR,0,1,0.00,0,2017,12
Hollins, Mack,PHI,WR,0,1,0.00,0,2017,12
Funchess, Devin,CAR,WR,0,1,0.00,0,2017,12
Patterson, Cordarrelle,OAK,WR,0,1,0.00,0,2017,12
Williams, Damien,MIA,RB,0,1,0.00,0,2017,12
McKinnon, Jerick,MIN,RB,0,1,0.00,0,2017,12
OShaughnessy, James,JAX,TE,0,1,0.00,0,2017,12
Moncrief, Donte,IND,WR,0,1,0.00,0,2017,12
Fiedorowicz, C.J.,HOU,TE,0,1,0.00,0,2017,12
LaFell, Brandon,CIN,WR,0,1,0.00,0,2017,12
Thomas, Julius,MIA,TE,0,1,0.00,0,2017,12
Jones, Julio,ATL,WR,0,1,0.00,0,2017,12
Riddick, Theo,DET,RB,0,1,0.00,0,2017,12
Olsen, Greg,CAR,TE,0,1,0.00,0,2017,12
Miller, Braxton,HOU,WR,0,1,0.00,0,2017,12
Allen, Keenan,LAC,WR,4,7,57.14,1,2017,13
Green, A.J.,CIN,WR,2,5,40.00,2,2017,13
Anderson, Stephen,HOU,TE,1,5,20.00,1,2017,13
Hyde, Carlos,SF,RB,3,4,75.00,0,2017,13
Powell, Bilal,NYJ,RB,2,3,66.67,0,2017,13
Bryant, Dez,DAL,WR,2,3,66.67,1,2017,13
Brate, Cameron,TB,TE,1,3,33.33,1,2017,13
Thomas, Michael,NO,WR,1,3,33.33,1,2017,13
Anderson, Robby,NYJ,WR,1,3,33.33,0,2017,13
Brown, Antonio,PIT,WR,1,3,33.33,1,2017,13
Jones, Zay,BUF,WR,0,3,0.00,0,2017,13
Hopkins, DeAndre,HOU,WR,0,3,0.00,1,2017,13
Kupp, Cooper,LAR,WR,2,2,100.00,0,2017,13
Everett, Gerald,LAR,TE,2,2,100.00,1,2017,13
Fitzgerald, Larry,ARI,WR,2,2,100.00,1,2017,13
Kearse, Jermaine,NYJ,WR,2,2,100.00,0,2017,13
Shepard, Sterling,NYG,WR,1,2,50.00,0,2017,13
Watson, Benjamin,BAL,TE,1,2,50.00,1,2017,13
Ingram, Mark,NO,RB,1,2,50.00,0,2017,13
Reynolds, Josh,LAR,WR,1,2,50.00,0,2017,13
Funchess, Devin,CAR,WR,1,2,50.00,0,2017,13
Landry, Jarvis,MIA,WR,1,2,50.00,0,2017,13
Graham, Jimmy,SEA,TE,1,2,50.00,1,2017,13
Kittle, George,SF,TE,1,2,50.00,0,2017,13
Murphy, Louis,SF,WR,0,2,0.00,0,2017,13
Coleman, Corey,CLE,WR,0,2,0.00,0,2017,13
Barber, Peyton,TB,RB,1,1,100.00,0,2017,13
Humphries, Adam,TB,WR,1,1,100.00,0,2017,13
Bersin, Brenton,CAR,WR,1,1,100.00,0,2017,13
McCoy, LeSean,BUF,RB,1,1,100.00,0,2017,13
Bellore, Nick,DET,LB,1,1,100.00,1,2017,13
Malone, Josh,CIN,WR,1,1,100.00,0,2017,13
